26150	1320	4.03
261955	152	4.07
26366	279	4.04
26587	654	4.17
26662	6855	4.04
26699	388	4.08
26903	1745	4.01
270698	3989	4.05
27156	1727	4.03
2726	2876	4.01
2731	4201	4.09
27423	266	4.09
2762	57010	4.0
27773	17331	4.09
28	3310	4.04
283577	125	4.0
2843	1859	4.03
2858	65158	4.09
2859	2622	4.12
286897	1133	4.21
287699	1152	4.08
2905	1788	4.1
2920	1239	4.14
293	41846	4.09
2931	590	4.02
2935	1678	4.07
2936	1743	4.01
2937	994	4.04
2959	77332	4.23
296	98409	4.2
2973	4760	4.0
3000	17730	4.16
3022	3094	4.07
3030	5053	4.17
3035	2644	4.03
3038	777	4.03
306	8183	4.07
3077	1225	4.07
3089	4903	4.11
3090	1196	4.05
3091	1708	4.04
3134	1963	4.12
31364	2860	4.05
31410	7328	4.0
3147	38965	4.04
31545	360	4.06
31658	16009	4.11
318	102929	4.4
3196	3233	4.07
3224	1031	4.06
32460	1002	4.02
326	1497	4.08
32657	344	4.05
32853	166	4.05
3307	3995	4.1
3359	3371	4.0
3415	1266	4.02
3429	2791	4.09
3435	6586	4.18
3462	6051	4.08
3468	4997	4.07
3469	2230	4.05
3470	1294	4.03
3504	6985	4.01
356	100296	4.05
3629	2901	4.03
3677	2175	4.09
3681	6977	4.0
3730	5693	4.02
3801	2368	4.0
3811	1877	4.02
38159	485	4.01
3819	2152	4.06
3983	3164	4.03
4011	32509	4.07
4144	4146	4.05
4226	53658	4.14
4298	1135	4.02
4325	498	4.01
4427	1852	4.03
4432	1170	4.02
44555	12273	4.2
46855	604	4.01
47	63298	4.09
4806	255	4.0
48516	35236	4.13
48780	32965	4.12
4973	43459	4.08
4993	73122	4.09
50	67750	4.27
5008	2641	4.08
50658	513	4.02
50740	575	4.02
5147	2828	4.09
527	73849	4.24
5291	6039	4.11
53883	275	4.06
541	46289	4.11
5475	893	4.02
5498	678	4.07
55820	27384	4.05
5618	33333	4.21
56782	15494	4.03
5690	6817	4.1
5782	4835	4.05
58425	320	4.04
58559	59334	4.17
593	90330	4.15
5932	461	4.03
5952	67463	4.07
5971	13556	4.16
5995	22683	4.05
60069	39993	4.01
6016	25688	4.18
602	334	4.0
608	58031	4.12
6123	439	4.0
6350	7539	4.08
6433	859	4.02
65188	1312	4.09
6611	648	4.0
66371	1338	4.0
6643	1439	4.06
6650	1216	4.02
6669	2069	4.11
668	1074	4.09
670	879	4.1
678	2739	4.07
6783	1123	4.0
6787	6274	4.03
68157	34888	4.04
6818	1498	4.17
68237	15744	4.01
6896	352	4.07
6918	469	4.01
6985	1375	4.02
7099	7392	4.11
71033	3143	4.01
7153	67449	4.09
7156	3275	4.08
720	8612	4.09
7256	2851	4.03
7327	2694	4.08
7361	44430	4.07
7396	806	4.09
745	13944	4.1
74727	682	4.01
750	32830	4.2
7566	897	4.02
7587	1506	4.0
7700	1299	4.02
7766	1724	4.05
7767	600	4.01
778	35303	4.01
77846	1046	4.01
79132	57931	4.16
7926	1260	4.16
7938	659	4.01
800	7322	4.05
82	2555	4.01
8228	3323	4.01
8477	1532	4.02
8516	564	4.0
858	66440	4.32
8638	6417	4.0
8656	733	4.0
86781	2162	4.05
8684	677	4.07
8785	228	4.0
898	7445	4.13
899	12913	4.04
903	19529	4.12
904	24883	4.23
905	5074	4.11
906	2475	4.01
908	20093	4.19
909	6921	4.03
90947	319	4.0
910	13608	4.05
911	5117	4.03
912	32190	4.19
913	14190	4.15
916	7573	4.05
922	9072	4.2
92259	18416	4.12
923	22920	4.07
924	35934	4.0
92475	235	4.13
926	6068	4.16
928	5879	4.06
930	5962	4.15
93040	545	4.13
93988	463	4.01
942	3235	4.05
945	2308	4.03
947	2097	4.02
950	3837	4.14
951	4897	4.08
953	18374	4.04
954	6583	4.01
955	5210	4.01
96606	1393	4.07
96829	5009	4.09
969	11693	4.06
96966	273	4.02
97	3509	4.0
97673	236	4.02
98491	3725	4.11
99114	32043	4.03
994	5457	4.0
99764	706	4.07
