1023	3464	12993.0
102303	23	83.5
102323	13	52.5
102325	12	34.5
102327	7	19.5
102354	72	174.0
102356	37	110.0
102373	5	13.0
102378	86	267.5
102388	9	25.5
102396	38	107.5
102399	2	6.0
1024	1267	4032.0
102403	6	18.0
102407	7741	26991.5
102411	11	30.0
102413	17	54.0
102415	16	63.0
102417	8	29.5
102419	6	19.5
102421	4	10.5
102425	22	56.5
102429	8	29.0
102432	14	43.5
102436	2	4.0
102445	10480	38703.0
102450	1	3.5
102456	1	4.0
102469	51	158.5
102481	2235	6947.0
102483	25	90.5
102485	38	147.5
102487	4	10.0
102495	8	32.0
102499	2	6.5
1025	6830	24304.5
102509	6	17.5
102514	23	74.5
102517	30	105.5
102521	20	46.0
102523	6	21.5
102526	3	12.0
102529	2	7.0
102535	34	123.5
102544	2	6.5
102557	35	99.5
102588	258	969.5
102590	31	104.0
102596	33	119.0
1026	133	430.5
102602	192	743.0
102604	44	137.0
102606	9	30.5
102662	29	69.5
102664	3	9.0
102666	736	2982.5
102672	11	49.5
102675	3	10.5
102677	42	106.5
102682	54	153.0
102684	949	2959.5
102686	2983	8714.0
102688	8	24.5
1027	9446	31151.5
102716	3197	10320.0
102720	1020	3223.5
102742	12	50.0
102744	5	18.0
102747	42	133.5
102751	5	17.0
102753	471	1794.0
102760	41	132.5
102765	3	11.0
102777	9	31.0
102779	2	6.5
102794	3	7.0
102796	2	5.0
102798	54	169.5
1028	17710	66029.0
102800	1551	5843.5
102804	9	29.5
102807	7	24.5
102817	7	14.5
102819	377	1270.5
102821	7	26.0
102823	26	102.0
102826	34	118.0
102828	5	10.0
102830	4	10.5
102845	1	4.0
102854	52	125.0
102856	56	180.5
102860	3	10.5
102862	6	23.0
102868	13	45.5
102870	4	15.0
102876	23	83.0
102878	2	5.0
102880	1804	4090.5
102893	3	9.0
102895	8	21.0
102899	6	13.0
1029	10545	36563.5
102901	15	37.0
102903	10821	39107.5
102905	247	759.0
102908	3	4.0
102910	3	11.0
102912	15	55.0
102917	9	37.5
102941	75	236.0
102947	2	6.5
102951	14	45.5
102953	15	45.5
102956	77	259.5
102961	5	16.5
102963	4	12.5
102965	2	4.5
102967	6	19.0
102969	4	10.5
102972	1	3.0
102974	18	51.5
102976	3	11.5
102980	5	18.5
102986	5	15.0
102989	34	120.5
102991	227	674.0
102993	2047	7709.0
102995	19	61.0
102997	3	12.0
103	1154	3753.0
1030	3502	10800.5
103003	1	4.0
103006	12	39.0
103008	18	56.5
103017	442	1669.0
103027	286	968.5
103030	40	144.0
103036	6	19.0
103040	12	27.0
103042	7372	22801.0
103044	12	28.5
103048	1017	3708.0
103050	49	164.0
103052	3	8.0
103055	255	705.0
103057	50	191.0
103059	107	375.0
103071	1	0.5
103075	2874	8535.5
103078	6	15.0
103083	84	276.5
103085	103	286.0
103087	1	3.0
103089	1	4.0
103091	3	10.0
1031	4691	15722.5
103101	5	16.0
103103	21	59.0
103105	25	66.0
103107	247	894.5
103112	7	23.0
103114	8	21.0
103118	1	4.0
103120	31	71.5
103130	17	59.0
103132	2	6.5
103135	1	3.0
103137	824	2316.5
103139	4	11.5
103141	6587	22808.5
103162	3	9.5
103171	17	46.5
103175	8	32.5
103177	5	16.0
103180	1	3.5
103182	4	15.5
103186	15	21.5
103190	15	47.0
1032	9981	36201.5
103203	62	207.5
103206	12	29.0
103208	21	71.0
103210	274	981.5
103219	292	871.5
103221	32	85.0
103228	7911	26321.5
103237	14	51.0
103241	1	4.5
103243	4	13.0
103245	6	13.5
103249	9609	31560.5
103253	7469	24432.5
103255	103	355.0
103259	52	150.5
103266	9	26.5
103269	31	110.0
103271	22	80.0
103273	43	120.5
103275	96	322.0
103279	270	1001.5
103282	6	13.0
103286	7	16.5
103288	19	64.0
103290	8	25.0
103292	2	5.5
103294	2	3.5
103296	3	11.0
103299	258	858.5
1033	5397	18711.0
103301	11	16.0
103303	6	10.0
103306	1307	4467.5
103315	427	1443.5
103317	11	39.5
103322	2	7.5
103324	6	13.0
103328	2	5.5
103330	7	26.5
103333	11	19.0
103335	6439	22508.0
103339	2263	7308.5
103341	5491	19462.5
103343	8	8.5
103361	17	62.0
103363	8	21.5
103366	351	1101.5
103372	2294	7585.0
103374	3	8.5
103380	2	6.0
103384	2258	6607.5
103388	17	52.0
1034	1663	5848.0
103406	3	9.0
103411	5	12.5
103418	3	9.0
103420	4	6.5
103422	7	21.5
103424	6	20.0
103435	4	13.0
103444	114	376.5
103446	8	28.0
103449	126	348.0
103452	22	72.5
103460	13	23.0
103474	69	241.5
103478	4	14.5
103483	470	1462.5
103489	15	32.0
1035	18122	68991.0
103502	6	15.0
103506	34	87.0
103515	4	8.5
103517	1	2.5
103521	42	141.5
103523	14	34.5
103525	38	131.5
103528	11	34.5
103534	105	384.5
103536	2	7.5
103539	1793	6461.0
103541	199	658.5
103543	117	326.0
103545	4	14.0
103547	55	125.0
103549	185	681.5
103554	156	564.0
103557	3	10.5
103561	26	87.5
103563	6	21.5
103567	4	11.0
103570	7	17.5
103576	2	6.5
103598	13	42.0
1036	45553	179584.0
103600	2	5.0
103604	5	13.0
103606	735	2785.5
103611	4	14.0
103614	1	0.5
103617	1	3.0
103621	120	401.5
103624	757	2759.0
103626	6	14.5
103629	16	63.0
103631	3	11.5
103633	1	4.5
103635	3	7.5
103637	3	8.0
103639	143	543.0
103641	20	60.5
103645	14	36.0
103647	3	5.5
103651	31	94.0
103653	9	23.0
103655	1200	3374.5
103657	31	85.5
103661	53	192.0
103663	2	5.0
103665	106	346.5
103671	15	25.5
103673	10	25.5
103676	2	6.5
103681	12	28.0
103683	8	25.0
103685	244	826.0
103688	5031	18478.5
103690	3	9.5
103692	1	4.0
103695	6	7.0
1037	7443	20426.5
103721	86	220.5
103727	375	1047.5
103729	5	11.0
103731	4	9.5
103736	74	256.5
103741	21	77.0
103743	10	21.0
103749	13	40.0
103751	24	89.0
103753	17	64.5
103755	994	2935.5
103759	4	13.0
103769	2	2.5
103772	4799	15434.0
103774	1	2.5
103776	9	35.0
103779	1	2.0
103784	14	52.5
103787	9	27.5
103790	5	14.5
103792	18	68.5
103794	7	22.5
1038	240	774.0
103801	623	2000.5
103806	9	31.0
103810	2504	8652.5
103816	92	296.5
103819	60	188.0
103823	5	13.0
103825	47	121.0
103827	4	12.5
103829	2	7.0
103831	5	18.0
103836	10	24.5
103840	5	16.5
103842	7	27.5
103846	5	14.5
103849	325	1227.0
103851	2	6.0
103863	7	25.5
103865	6	19.0
103867	149	519.0
103869	17	18.0
103871	12	45.5
103873	29	99.5
103875	1	5.0
103877	2	6.0
103881	1	2.5
103883	1515	5054.0
1039	58	175.0
103908	6	16.5
103910	3	7.0
103912	15	60.5
103920	2	7.5
103923	1	0.5
103935	24	81.0
103966	12	37.0
103972	85	265.5
103974	12	40.0
103978	12	30.5
103980	2565	9270.5
103982	62	179.5
103984	1296	5098.0
103990	17	41.0
103994	9	28.5
104	22963	78028.0
1040	156	521.0
104000	5	12.0
104002	1	1.5
104011	3	8.5
104013	26	87.0
104015	20	61.5
104028	15	47.0
104031	2	7.0
104033	20	63.0
104035	16	37.0
104039	14	27.0
104050	22	71.5
104054	2	5.0
104059	6	11.0
104061	4	12.0
104064	11	33.0
104066	6	20.0
104072	50	197.5
104074	1182	3430.0
104076	304	716.0
104078	438	1530.0
104085	53	161.5
104089	122	397.0
104091	13	35.5
104093	36	130.5
104097	68	198.5
104099	33	101.5
1041	5851	23679.0
104119	6	27.0
104123	19	42.0
104126	13	46.5
104132	8	17.5
104135	26	68.5
104137	200	636.5
104139	13	39.0
104153	12	29.0
104155	37	117.5
104175	17	42.0
104177	29	106.0
1042	8877	30646.0
104211	5688	19854.5
104213	4	11.5
104218	865	2162.0
104224	8	25.5
104226	5	12.5
104231	124	423.0
104233	37	126.0
104239	13	44.0
104241	3174	9949.5
104243	3743	12835.5
104245	474	1236.0
104249	5	15.0
104264	2	6.0
104266	5	18.5
104270	8	15.5
104272	1212	4653.5
104274	180	516.0
104276	10	34.0
104280	13	34.0
104283	2177	8562.5
104285	7	23.5
104294	6	15.0
104298	55	151.5
1043	1216	3664.0
104303	791	2447.5
104307	4	17.0
104309	1	3.5
104312	753	2329.0
104314	20	69.5
104317	13	49.5
104319	37	130.5
104321	41	120.0
104335	16	41.5
104337	909	3184.0
104339	551	1839.0
104345	5	13.0
104350	93	335.0
104352	2	7.0
104356	38	137.5
104361	145	474.0
104372	4	8.0
104374	7969	31641.5
104376	11	37.5
104379	114	336.5
104384	39	142.0
104386	62	193.0
104388	23	57.0
104390	48	162.5
104392	59	182.0
1044	516	1713.0
104406	46	160.5
104408	69	204.5
104414	6	18.0
104423	35	130.5
104431	124	392.0
104441	395	1203.5
104451	2	6.0
104453	3	11.5
104457	1144	3967.5
104459	7	18.0
104462	3	3.5
104464	3	10.5
104472	1	2.0
104480	4	10.0
104489	7	21.0
104491	6	16.0
104493	3	7.0
104495	5	16.5
104498	4	13.0
1045	49	153.5
104504	3	9.0
104506	11	38.5
104508	6	21.5
104513	26	65.5
104518	76	214.0
104520	126	466.0
104524	2	8.0
104526	2	5.0
104540	7	20.0
104542	11	22.0
104546	5	10.5
104552	28	62.5
104561	25	68.5
104563	8	21.0
104569	1	0.5
104576	51	153.0
104583	68	230.0
104588	4	8.0
104590	32	84.5
104595	8	24.5
104597	6	19.5
1046	1415	5590.5
104604	10	28.0
104606	8	14.0
104608	28	81.0
104610	11	24.5
104612	2	7.0
104625	2	7.0
104627	8	24.5
104629	2	4.0
104631	177	572.5
104636	65	256.5
104638	20	46.5
104640	2	7.0
104642	6	13.0
104654	7	21.5
104662	10	22.0
104669	48	150.5
104671	28	50.5
104673	7	15.5
104675	3	9.5
104685	77	256.5
104698	9	16.0
1047	9265	31737.5
104712	191	706.0
104721	10	33.0
104723	5	18.5
104726	7	24.0
104728	41	98.0
104731	8	19.0
104733	26	73.5
104736	145	440.0
104741	5	14.0
104743	3	6.5
104757	28	101.0
104760	93	203.5
104762	36	91.5
104774	6	15.5
104776	8	25.0
104778	7	18.0
104795	4	9.5
104805	5	12.0
104807	35	128.0
104809	8	18.0
104815	1	2.5
104817	2	5.5
104823	7	24.5
104829	36	123.0
104832	2	6.0
104837	4	8.0
104839	2	6.0
104841	18126	65208.0
104843	11	33.5
104847	9	27.0
104849	10	31.0
104854	22	78.5
104863	893	3114.5
104867	25	82.5
104870	13	23.5
104875	103	356.5
104879	9541	38527.5
104881	664	2215.0
104883	145	472.5
1049	5362	18238.5
104903	37	130.5
104906	247	804.5
104908	1252	4230.5
104910	7	24.5
104913	5429	21048.0
104920	63	237.0
104923	19	65.5
104925	769	2453.0
104936	3	10.0
104944	2180	8696.0
104947	38	107.5
104954	7	14.5
104959	12	44.0
104961	2	6.5
104969	11	30.0
104971	4	14.0
104973	3	10.0
104975	35	116.0
104984	21	61.0
104996	31	91.0
104998	47	154.5
105	10131	33788.0
1050	1772	6659.5
105011	27	104.0
105017	2	6.0
105028	62	210.5
105032	2	6.5
105037	401	1211.5
105040	7	15.5
105042	10	20.5
105044	12	41.0
105047	14	33.0
105049	29	91.5
105051	9	20.0
105053	89	250.0
105057	6	13.0
105071	15	36.0
105073	19	47.5
105077	8	25.5
105079	4	6.0
105081	14	31.5
105084	18	53.0
105086	26	72.0
1051	1449	5167.5
105104	1	3.5
105117	9	20.5
105119	11	27.0
105121	15	40.0
105128	41	135.0
105130	31	108.5
105133	76	226.5
105135	22	57.0
105142	1	2.5
105144	5	10.5
105147	10	30.5
105155	5	19.5
105157	12	42.0
105159	151	495.0
105165	10	26.5
105176	16	36.5
105178	17	36.0
105181	15	32.5
105193	29	97.0
105197	1621	6057.0
1052	48	162.0
105204	32	72.5
105206	41	131.5
105211	679	2356.0
105213	2500	7814.5
105215	10	39.5
105217	60	165.5
105223	15	47.5
105227	30	115.0
105236	19	41.0
105238	5	14.0
105240	3	8.0
105242	10	30.5
105244	4	11.5
105246	214	737.0
105250	395	1672.0
105252	29	77.5
105254	116	344.5
105266	12	37.5
105282	1	3.0
105288	5	12.5
105290	19	57.5
105292	8	22.5
105296	7	24.5
105299	3	10.0
1053	211	638.0
105302	27	93.5
105304	2	7.0
105314	9	17.5
105320	1	3.0
105328	1	3.0
105330	3	9.0
105338	5	14.5
105340	102	394.5
105343	131	505.5
105345	27	77.5
105351	272	771.0
105353	6	18.5
105355	2272	8472.0
105357	22	43.0
105359	9	28.0
105364	35	115.0
105366	3	10.0
105368	20	66.0
105375	40	130.5
105377	2	4.5
105379	3	5.0
105382	3	6.5
1054	793	2767.5
105404	12	39.0
105406	9	27.0
105408	3	6.0
105410	24	62.0
105412	7	24.0
105414	8	25.0
105416	5	16.5
105420	98	335.0
105423	23	86.5
105429	188	721.0
105435	2	6.5
105439	6	21.5
105444	5	16.0
105446	2	8.0
105448	4	15.0
105450	6	6.0
105453	23	77.5
105455	2	5.0
105465	10	33.5
105468	1538	4932.5
105470	7	20.5
105474	6	21.5
105477	79	252.5
105484	25	82.5
105490	4	7.5
105492	21	55.0
105495	18	58.5
105497	6	23.5
105499	2	5.5
1055	340	924.0
105502	8	17.5
105504	7505	28425.5
105509	17	56.0
105519	210	659.5
105531	80	260.0
105533	4	12.5
105542	3	10.5
105560	7	17.0
105565	2	6.0
105571	1	1.5
105575	14	42.0
105577	6	14.0
105585	659	1942.5
105593	1118	4050.5
105595	3	7.5
105597	50	151.5
105599	10	16.0
1056	748	2588.5
105601	8	20.0
105608	37	128.5
105612	6	14.5
105616	9	26.5
105618	5	13.5
105620	32	90.0
105628	8	25.0
105653	1936	6505.5
105659	6	13.0
105663	1	4.0
105665	2	5.5
1057	3479	11940.5
105703	78	272.5
105709	23	68.0
105713	1	3.5
105715	77	229.0
105717	22	85.0
105720	11	34.0
105731	1015	2864.5
105733	6	18.5
105742	292	903.0
105748	2	5.0
105753	10	28.0
105755	501	1372.5
105765	7	19.0
105767	5	14.5
105769	348	1154.5
105772	21	52.0
105776	10	32.0
105778	47	165.5
105792	4	13.5
105799	88	292.0
1058	132	430.5
105801	125	303.5
105803	18	44.0
105805	7	20.5
105811	51	141.5
105813	58	153.5
105815	13	41.5
105821	11	34.0
105825	6	22.5
105827	11	30.0
105835	852	2947.0
105837	55	161.5
105839	5	13.0
105841	3	12.5
105844	8469	32913.5
105846	1	3.5
105849	5	19.5
105855	59	199.5
105863	44	152.0
105865	3	11.0
105869	394	1355.5
105873	12	41.5
105884	6	16.5
105886	10	36.5
105888	9	31.0
105890	2	6.0
105892	11	28.0
1059	12161	43073.5
105901	4	13.0
105906	2	7.5
105915	1	3.0
105918	12	40.5
105926	7	12.5
105928	11	37.5
105936	8	18.0
105938	5	13.0
105943	44	166.5
105950	6	24.0
105952	28	96.5
105954	840	2918.0
105959	4	11.5
105961	5	12.0
105963	5	14.0
105972	27	79.0
105974	9	27.5
105976	5	12.5
105985	2	8.5
106	137	469.0
1060	10519	40246.5
106002	5549	18697.5
106004	8	24.5
106011	325	1223.0
106017	6	22.5
106019	9	26.5
106022	359	1200.0
106026	3	9.5
106030	319	918.5
106032	9	20.0
106034	1	3.0
106040	1	3.0
106046	7	17.0
106052	7	21.0
106054	21	74.0
106057	4	13.5
106059	21	75.0
106062	830	2470.0
106066	12	26.0
106072	8247	26272.0
106074	6	19.5
106076	5	20.5
106078	5	16.0
106080	3	5.5
106082	16	61.5
106090	17	48.0
106092	4	14.0
106094	47	138.5
106098	1	4.0
1061	9639	35041.5
106100	10511	41033.5
106107	5	19.5
106109	65	229.5
106111	49	177.0
106115	4	18.5
106136	3	4.5
106138	51	140.5
106141	2	6.0
106144	136	490.0
106147	21	65.5
106156	13	45.0
106158	16	55.5
106163	146	514.0
106170	17	66.5
106173	13	49.5
106190	3	9.5
106195	263	863.0
1062	80	243.5
106202	8	25.5
106204	117	423.5
106208	4	9.0
106212	44	161.0
106214	19	65.0
106226	23	75.5
106230	6	19.0
106232	1	2.0
106234	72	243.0
106236	86	302.0
106238	19	50.5
106240	244	637.0
106243	62	179.0
106245	6	15.0
106254	63	210.5
106270	3	11.0
106286	4	7.5
106295	8	21.0
106297	15	35.5
1063	159	524.0
106300	38	107.5
106304	2	7.5
106306	5	19.5
106326	14	44.0
106330	787	2513.0
106332	103	392.0
106336	9	30.0
106342	3	8.0
106346	3	10.5
106348	2	3.0
106351	3	7.5
106355	3	5.5
106363	1	3.5
106365	11	29.5
106371	4	10.5
106376	5	13.5
106378	7	14.5
106382	1	3.5
106387	3	7.0
106397	8	31.0
106399	2	6.5
106401	25	81.5
106403	7	24.0
106405	6	21.0
106415	4	16.5
106421	39	126.5
106423	5	17.5
106431	17	59.0
106436	12	39.0
106438	1361	5093.5
106441	1501	5598.5
106443	50	160.0
106452	725	2716.0
106458	3	8.0
106460	1	4.5
106466	4	11.0
106468	2	5.0
106471	72	256.5
106473	73	237.5
106475	4	12.5
106483	3	12.0
106487	13777	48181.5
106489	12175	43655.5
106491	1398	4252.5
106493	8	25.0
106495	7	21.0
106498	27	76.5
1065	21	63.0
106501	19	47.0
106503	38	141.5
106506	4	12.5
106508	134	389.5
106521	7	18.5
106523	4	15.0
106525	8	23.5
106527	1	3.0
106538	17	47.5
106540	539	1656.0
106542	162	517.5
106549	5	14.0
106559	47	121.0
106563	4	12.5
106565	22	84.0
106581	1	2.5
106583	19	53.5
106590	26	63.5
106592	3	9.5
106594	11	38.5
1066	1477	5869.5
106611	8	18.0
106614	8	23.5
106620	16	42.0
106622	1	1.0
106624	55	198.5
106644	3	9.0
106672	1	1.0
106682	3	9.5
106686	6	24.0
106690	3	11.5
106696	11102	38189.0
106698	6	20.0
1067	156	539.0
106704	12	34.0
106722	7	24.5
106729	10	22.5
106734	18	55.5
106736	14	33.5
106745	21	70.5
106747	14	48.0
106753	15	49.5
106762	174	636.0
106766	2765	10337.0
106770	2	5.5
106782	26861	105678.5
106785	684	2250.0
1068	366	1337.0
106808	1	2.0
106820	3	10.0
106822	5	19.0
106824	2	7.0
106832	3	10.0
106839	138	459.0
106841	642	2254.5
106848	36	96.5
106852	50	170.0
106854	5	13.5
106863	21	65.5
106868	23	62.5
106870	175	487.0
106877	15	39.5
106879	37	89.0
106881	35	105.0
106883	46	114.5
106887	3	9.0
